channel,status,latitude,longitude,elevation
4079,good,35.38240043792791,-117.60842831813154,1030.01
4080,good,35.38233148114243,-117.6085153050798,1030.01
4081,good,35.382268793155625,-117.60859438412369,1030.01
4082,good,35.382206208242536,-117.60867358415499,1030.26
4083,good,35.38214385105264,-117.60875305148664,1030.34
4084,good,35.38208149386274,-117.6088325188183,1030.63
4085,good,35.38201290095385,-117.60891993288313,1030.99
4086,good,35.381950543763956,-117.6089994002148,1031.11
4087,good,35.38188818657406,-117.60907886754646,1031.4
4088,good,35.38182582938416,-117.60915833487812,1031.65
4089,good,35.381763472194265,-117.60923780220978,1031.67
4090,good,35.381694879285384,-117.60932521627461,1032.06
4091,good,35.38163252209549,-117.60940468360627,1032.46
4092,good,35.38157016490559,-117.60948415093793,1032.87
4093,good,35.38150780771569,-117.60956361826959,1032.86
4094,good,35.38144532798938,-117.6096429413399,1033.28
4095,good,35.38137647245522,-117.60973004621762,1033.69
4096,good,35.38131387651509,-117.60980923247008,1033.69
4097,good,35.38125128057494,-117.60988841872256,1034.1
4098,good,35.38118868463481,-117.60996760497504,1034.4
4099,good,35.381119829100655,-117.61005470985276,1034.4
4100,good,35.38105723316051,-117.61013389610524,1034.81
4101,good,35.3810071564084,-117.61019724510722,1035.05
4102,good,35.380950820062274,-117.61026851273445,1035.05
4103,good,35.38089448371615,-117.61033978036167,1035.42
4104,good,35.38083814737002,-117.6104110479889,1035.44
4105,good,35.38078807061791,-117.61047439699088,1035.83
4106,good,35.380731734271784,-117.6105456646181,1036.13
4107,good,35.38067543731579,-117.61061697804439,1036.13
4108,good,35.380625399234795,-117.61068037200944,1036.5
4109,good,35.38056910639367,-117.61075169022011,1036.57
4110,good,35.38051281355255,-117.6108230084308,1036.77
4111,good,35.380456520711434,-117.61089432664147,1037.0
4112,good,35.380406482630434,-117.61095772060652,1037.15
4113,good,35.38035018978932,-117.6110290388172,1037.41
4114,good,35.380293896948196,-117.61110035702787,1037.41
4115,good,35.3802438588672,-117.61116375099292,1037.48
4116,good,35.38018756602608,-117.61123506920359,1037.65
4117,good,35.380131273184965,-117.61130638741426,1037.82
4118,good,35.38007498034384,-117.61137770562493,1037.81
4119,good,35.38002494226285,-117.61144109958998,1038.05
4120,good,35.379968637633326,-117.61151240382365,1038.42
4121,good,35.37991225372009,-117.61158361405406,1038.57
4122,good,35.379862134686114,-117.61164691203663,1038.83
4123,good,35.37980575077289,-117.61171812226704,1039.21
4124,good,35.379749366859656,-117.61178933249744,1039.11
4125,good,35.37969298294643,-117.61186054272784,1039.5
4126,good,35.379642863912444,-117.61192384071042,1039.5
4127,good,35.37958647999922,-117.61199505094082,1039.74
4128,good,35.37953009608599,-117.61206626117121,1039.99
4129,good,35.37947997705201,-117.61212955915379,1039.99
4130,good,35.37942359313878,-117.61220076938419,1040.28
4131,good,35.379367209225556,-117.61227197961459,1040.17
4132,good,35.379310825312324,-117.61234318984499,1040.39
4133,good,35.379260706278345,-117.61240648782757,1040.39
4134,good,35.37920442945379,-117.61247782365072,1040.67
4135,good,35.37914816336018,-117.61254917205903,1041.01
4136,good,35.37909189726656,-117.61262052046735,1040.92
4137,good,35.379041882961126,-117.61268394127474,1041.28
4138,good,35.37898561686751,-117.61275528968305,1041.16
4139,good,35.378929350773895,-117.61282663809135,1041.43
4140,good,35.37887933646846,-117.61289005889874,1041.67
4141,good,35.37882307037484,-117.61296140730705,1041.67
4142,good,35.37876055249305,-117.61304068331629,1041.89
4143,good,35.378698034611254,-117.61311995932552,1042.1
4144,good,35.37862926494128,-117.61320716293568,1042.08
4145,good,35.37856674705949,-117.61328643894491,1042.31
4146,good,35.378504267804644,-117.613365759958,1042.5
4147,good,35.378441822915704,-117.61344512101046,1042.54
4148,good,35.37837313353786,-117.61353241816815,1042.8
4149,good,35.378310688648924,-117.61361177922059,1043.0
4150,good,35.37824824375998,-117.61369114027303,1043.0
4151,good,35.37818579887104,-117.61377050132548,1043.28
4152,good,35.3781233539821,-117.61384986237793,1043.55
4153,good,35.37805466460426,-117.61393715953562,1044.05
4154,good,35.37799221971532,-117.61401652058807,1044.07
4155,good,35.37792977482637,-117.61409588164051,1044.2
4156,good,35.37786732993743,-117.61417524269295,1044.51
4157,good,35.37780494906398,-117.61425467823413,1044.51
4158,good,35.37773635410782,-117.61434208526134,1045.14
4159,good,35.37767399505677,-117.61442154619516,1045.75
4160,good,35.37761163600571,-117.61450100712898,1046.05
4161,good,35.37754927695466,-117.61458046806281,1046.47
4162,good,35.37748691790361,-117.61465992899663,1046.83
4163,good,35.37741832294745,-117.61474733602384,1047.07
4164,good,35.3773559638964,-117.61482679695766,1047.43
4165,good,35.37729360484534,-117.61490625789149,1047.44
4166,good,35.37723124579429,-117.61498571882531,1047.69
4167,good,35.37716265083814,-117.61507312585252,1047.95
4168,good,35.37710020337965,-117.61515248272185,1048.16
4169,good,35.37703768732594,-117.61523175884766,1048.36
4170,good,35.37697517127223,-117.61531103497347,1048.61
4171,good,35.37691265521852,-117.61539031109928,1048.79
4172,good,35.37684388755943,-117.61547751483768,1049.01
4173,good,35.37678137150572,-117.61555679096348,1049.02
4174,good,35.37671885545201,-117.6156360670893,1049.21
4175,good,35.376656339398295,-117.6157153432151,1049.52
4176,good,35.376593823344585,-117.61579461934092,1049.58
4177,good,35.3765250556855,-117.6158818230793,1049.85
4178,good,35.37646253963179,-117.61596109920512,1050.27
4179,good,35.376400023789685,-117.6160403750626,1050.35
4180,good,35.37633750800737,-117.61611965084425,1051.09
4181,good,35.37627499222505,-117.61619892662591,1051.56
4182,good,35.3762062248645,-117.61628612998574,1051.82
4183,good,35.37614370908218,-117.6163654057674,1052.31
4184,good,35.376081193299854,-117.61644468154905,1052.95
4185,good,35.376018677517536,-117.61652395733073,1053.37
4186,good,35.37594991015699,-117.61661116069055,1053.82
4187,good,35.375887394374665,-117.61669043647221,1054.09
4188,good,35.37582487859235,-117.61676971225387,1054.32
4189,good,35.37576236281003,-117.61684898803553,1054.32
4190,good,35.37569968416834,-117.6169280712323,1054.3
4191,good,35.375630736991795,-117.61701506195566,1054.55
4192,good,35.375568057740395,-117.61709414443143,1054.58
4193,good,35.375505378488995,-117.61717322690723,1054.48
4194,good,35.375442699237595,-117.617252309383,1054.72
4195,good,35.375380019986196,-117.61733139185878,1054.64
4196,good,35.37531107280966,-117.61741838258214,1054.79
4197,good,35.37524839355826,-117.61749746505792,1054.96
4198,good,35.37518571430686,-117.61757654753372,1054.98
4199,good,35.37512303505546,-117.6176556300095,1055.06
4200,good,35.37506022713938,-117.61773455958861,1055.03
4201,good,35.374991081214674,-117.61782131413268,1055.03
4202,good,35.37492822128313,-117.61790018190001,1054.98
4203,good,35.374865361351574,-117.61797904966735,1055.04
4204,good,35.37480250142003,-117.61805791743468,1055.13
4205,good,35.374739641488475,-117.61813678520203,1055.13
4206,good,35.37467049556377,-117.6182235397461,1055.08
4207,good,35.37460763563222,-117.61830240751344,1055.2
4208,good,35.37454477570067,-117.61838127528077,1055.26
4209,good,35.374481915769124,-117.61846014304811,1055.36
4210,good,35.37440742421682,-117.61853935057886,1055.5
4211,good,35.37433443951121,-117.61860392408357,1055.57
4212,good,35.3742614548056,-117.6186684975883,1055.62
4213,good,35.37418847009998,-117.61873307109302,1056.05
4214,good,35.37411548539437,-117.61879764459775,1056.41
4215,good,35.374035202218195,-117.61886867545293,1056.55
4216,good,35.373962217512585,-117.61893324895766,1057.0
4217,good,35.373889232806974,-117.61899782246238,1057.22
4218,good,35.373816248101356,-117.6190623959671,1057.45
4219,good,35.37374088233363,-117.61912119314452,1057.94
4220,good,35.37364632586602,-117.61915759777034,1058.27
4221,good,35.373560365440916,-117.61919069288471,1058.94
4222,good,35.37347440501581,-117.61922378799909,1059.28
4223,good,35.37338844459071,-117.61925688311348,1059.73
4224,good,35.373302484165606,-117.61928997822785,1059.9
4225,good,35.37320792769799,-117.61932638285367,1060.45
4226,good,35.37312196727289,-117.61935947796805,1060.53
4227,good,35.373036006847784,-117.61939257308242,1060.64
4228,good,35.37295004642269,-117.6194256681968,1060.86
4229,good,35.372851247158884,-117.6194327756946,1060.97
4230,good,35.37276120351975,-117.61943767561907,1061.11
4231,good,35.37267115988062,-117.61944257554353,1061.37
4232,good,35.372581116241484,-117.619447475468,1061.55
4233,good,35.37249107260235,-117.61945237539246,1061.75
4234,good,35.3723920245993,-117.61945776530936,1061.89
4235,good,35.37230198096017,-117.61946266523383,1062.07
4236,good,35.37221193732103,-117.61946756515829,1062.27
4237,good,35.3721218936819,-117.61947246508277,1062.42
4238,good,35.37203183913254,-117.61947696443553,1062.59
4239,good,35.37193271661678,-117.61947961860076,1062.89
4240,good,35.371842605238825,-117.61948203147826,1063.16
4241,good,35.37175249386087,-117.61948444435575,1063.66
4242,good,35.37166238248291,-117.61948685723324,1063.94
4243,good,35.37157227110496,-117.61948927011073,1064.22
4244,good,35.3714731485892,-117.61949192427596,1064.43
4245,good,35.371383037211245,-117.61949433715345,1064.67
4246,good,35.37129292583329,-117.61949675003095,1065.06
4247,good,35.37120281445533,-117.61949916290844,1065.38
4248,good,35.37111270307737,-117.61950157578593,1065.38
4249,good,35.37101358277485,-117.61950435104514,1065.77
4250,good,35.37092347366249,-117.61950688788146,1065.98
4251,good,35.370833364550116,-117.61950942471778,1065.98
4252,good,35.370743255437745,-117.6195119615541,1066.17
4253,good,35.370644135414146,-117.61951475207405,1066.65
4254,good,35.370554026301775,-117.61951728891037,1066.96
4255,good,35.37046391718941,-117.61951982574669,1066.96
4256,good,35.37037380807704,-117.61952236258301,1067.18
4257,good,35.37028369896468,-117.61952489941933,1067.46
4258,good,35.37018457894107,-117.61952768993928,1068.05
4259,good,35.3700944698287,-117.6195302267756,1068.05
4260,good,35.37000436071634,-117.61953276361191,1068.11
4261,good,35.369914251603966,-117.61953530044823,1068.24
4262,good,35.3698241424916,-117.61953783728455,1068.47
4263,good,35.369725022467996,-117.61954062780451,1068.67
4264,good,35.369634913355625,-117.61954316464083,1068.87
4265,good,35.36954480424326,-117.61954570147715,1069.18
4266,good,35.36945469566866,-117.61954826655273,1069.38
4267,good,35.36936458832516,-117.6195508962768,1069.65
4268,good,35.36926547024732,-117.61955378897328,1070.11
4269,good,35.36917536290383,-117.61955641869736,1070.41
4270,good,35.369085255560336,-117.61955904842142,1070.71
4271,good,35.36899514821685,-117.6195616781455,1071.03
4272,good,35.368896030139005,-117.61956457084197,1071.34
4273,good,35.36880592279551,-117.61956720056605,1071.65
4274,good,35.36871581545202,-117.61956983029013,1072.01
4275,good,35.36862570814742,-117.61957246197234,1072.38
4276,good,35.36853560292525,-117.61957519848862,1072.67
4277,good,35.36843648718086,-117.61957820865653,1072.99
4278,good,35.36834638195869,-117.61958094517281,1073.37
4279,good,35.36825627673651,-117.61958368168911,1073.76
4280,good,35.36816617151434,-117.61958641820539,1074.32
4281,good,35.36807606629216,-117.61958915472167,1074.94
4282,good,35.36797695054777,-117.61959216488958,1075.53
4283,good,35.3678868453256,-117.61959490140586,1076.12
4284,good,35.36779674010343,-117.61959763792215,1076.79
4285,good,35.3677066987237,-117.61960244117887,1077.5
4286,good,35.36761668064024,-117.61960799859429,1078.28
4287,good,35.36751766074843,-117.61961411175126,1079.16
4288,good,35.36742764266497,-117.61961966916668,1079.78
4289,good,35.36733762458151,-117.6196252265821,1080.0
4290,good,35.36724760649805,-117.61963078399752,1080.13
4291,good,35.367184593839625,-117.6196346741883,1080.63
4292,good,35.36710507246298,-117.61962348378106,1080.95
4293,good,35.36703567535208,-117.61959957966849,1081.23
4294,good,35.36697495288004,-117.61957866357,1081.23
4295,good,35.36691423040801,-117.6195577474715,1081.57
4296,good,35.36684483329711,-117.61953384335895,1081.68
4297,good,35.36678411082507,-117.61951292726046,1081.68
4298,good,35.36671471371417,-117.61948902314789,1081.93
4299,good,35.36665399124213,-117.6194681070494,1082.23
4300,good,35.366593268770096,-117.61944719095091,1082.23
4301,good,35.3665238716592,-117.61942328683834,1082.36
4302,good,35.36640810760374,-117.61933061946304,1082.33
4303,good,35.36637220155607,-117.6192812497134,1082.71
4304,good,35.3663362955084,-117.61923187996373,1082.39
4305,good,35.366300389460726,-117.61918251021409,1082.39
4306,good,35.366264483413055,-117.61913314046444,1082.52
4307,good,35.36620464000028,-117.61905085754834,1082.28
4308,good,35.36614479658749,-117.61896857463226,1082.45
4309,good,35.366084953174706,-117.61888629171618,1082.61
4310,good,35.36601912542064,-117.61879578050849,1082.36
4311,good,35.36595841683323,-117.61871447157402,1082.78
4312,good,35.36589609039122,-117.61863498396043,1082.94
4313,good,35.36583376394921,-117.61855549634684,1082.7
4314,good,35.365771437507206,-117.61847600873327,1082.88
4315,good,35.365702878421,-117.61838857235833,1083.11
4316,good,35.365640551978984,-117.61830908474474,1083.4
4317,good,35.36557822553698,-117.61822959713116,1083.07
4318,good,35.36551589909497,-117.61815010951757,1083.68
4319,good,35.365447340008764,-117.61806267314263,1083.87
4320,good,35.36538501356675,-117.61798318552904,1083.61
4321,good,35.36531337249922,-117.61791862380504,1083.78
4322,good,35.365234052341165,-117.61786636716587,1084.13
4323,good,35.3651547321831,-117.61781411052671,1084.72
4324,good,35.36506748000924,-117.61775662822362,1084.72
4325,good,35.36498815985118,-117.61770437158445,1085.06
4326,good,35.36490883969312,-117.61765211494529,1084.58
4327,good,35.364829519535064,-117.61759985830612,1084.8
4328,good,35.364750199377,-117.61754760166696,1084.74
4329,good,35.364662947203136,-117.61749011936388,1084.78
4330,good,35.36458362704508,-117.61743786272471,1085.08
4331,good,35.36449761568082,-117.61740736112787,1085.13
4332,good,35.364409724854696,-117.61738297020393,1085.39
4333,good,35.36432183402857,-117.61735857928,1085.58
4334,good,35.364225154119836,-117.61733174926367,1085.71
4335,good,35.36413726329372,-117.61730735833972,1086.12
4336,good,35.3640493724676,-117.61728296741578,1086.63
4337,good,35.363961481641475,-117.61725857649184,1087.03
4338,good,35.36386480173274,-117.61723174647551,1087.35
4339,good,35.36377691090662,-117.61720735555156,1087.39
4340,good,35.3636890200805,-117.61718296462762,1087.89
4341,good,35.36360095245502,-117.61715956777861,1088.39
4342,good,35.363512690369724,-117.6171372643026,1088.88
4343,good,35.36341560207589,-117.61711273047898,1089.4
4344,good,35.36332733999059,-117.61709042700296,1089.73
4345,good,35.363239077905284,-117.61706812352696,1090.05
4346,good,35.363150815819985,-117.61704582005095,1090.05
4347,good,35.36306255373468,-117.61702351657493,1090.01
4348,good,35.36296546544085,-117.61699898275131,1090.41
4349,good,35.362877203355545,-117.6169766792753,1090.23
4350,good,35.362788941270246,-117.61695437579928,1090.5
4351,good,35.36270067918494,-117.61693207232327,1090.57
4352,good,35.36261252765613,-117.61690913131162,1090.71
4353,good,35.362515622448186,-117.61688354170404,1090.86
4354,good,35.36242752680459,-117.61686027842443,1090.97
4355,good,35.362339431161,-117.61683701514482,1091.07
4356,good,35.362251335517406,-117.61681375186521,1091.07
4357,good,35.36216323987381,-117.61679048858561,1091.09
4358,good,35.36206633466586,-117.61676489897803,1091.31
4359,good,35.361978239022264,-117.61674163569843,1091.37
4360,good,35.36189014337867,-117.61671837241882,1091.47
4361,good,35.36180204773508,-117.6166951091392,1091.55
4362,good,35.36170514252713,-117.61666951953164,1091.55
4363,good,35.36161654971504,-117.61664961244333,1091.28
4364,good,35.361527359471275,-117.61663373838395,1091.4
4365,good,35.36143816922752,-117.6166178643246,1091.49
4366,good,35.36134897898376,-117.61660199026524,1091.65
4367,good,35.361250869715626,-117.61658452879993,1091.75
4368,good,35.36116167947187,-117.61656865474058,1091.85
4369,good,35.361072489228114,-117.61655278068122,1092.19
4370,good,35.36098329898436,-117.61653690662186,1092.62
4371,good,35.360894108740595,-117.61652103256249,1093.02
4372,good,35.360795999472465,-117.6165035710972,1093.5
4373,good,35.36070680922871,-117.61648769703784,1093.99
4374,good,35.36061705004564,-117.61647942287686,1094.48
4375,good,35.36052698015309,-117.61647529917717,1095.07
4376,good,35.36043691026053,-117.61647117547747,1095.58
4377,good,35.360337833378715,-117.6164666394078,1095.75
4378,good,35.360247763486164,-117.61646251570811,1095.61
4379,good,35.36015769359361,-117.61645839200841,1095.9
4380,good,35.36006762370105,-117.61645426830871,1096.16
4381,good,35.35996854681924,-117.61644973223905,1096.46
4382,good,35.35987847692668,-117.61644560853935,1096.56
4383,good,35.359788407034124,-117.61644148483965,1096.76
4384,good,35.359698337141566,-117.61643736113996,1096.94
4385,good,35.3596084003016,-117.6164438229344,1096.98
4386,good,35.35950948406687,-117.61645206774153,1097.08
4387,good,35.35941956021711,-117.61645956302073,1097.02
4388,good,35.359329636367356,-117.61646705829993,1097.04
4389,good,35.3592397125176,-117.61647455357912,1097.08
4390,good,35.35914978866784,-117.61648204885833,1097.26
4391,good,35.359050872433116,-117.61649029366545,1097.23
4392,good,35.35896094858336,-117.61649778894466,1097.22
4393,good,35.3588710247336,-117.61650528422385,1097.12
4394,good,35.358781100883846,-117.61651277950305,1097.15
4395,good,35.358691253474085,-117.61652124592204,1097.26
4396,good,35.35859286089017,-117.61653614350453,1097.35
4397,good,35.358503413086616,-117.61654968676136,1097.43
4398,good,35.358413965283056,-117.61656323001817,1097.48
4399,good,35.358324517479495,-117.61657677327499,1097.74
4400,good,35.358235069675935,-117.6165903165318,1097.88
4401,good,35.35813667709202,-117.61660521411429,1098.03
4402,good,35.358047229288466,-117.61661875737111,1098.28
4403,good,35.357957781484906,-117.61663230062793,1098.5
4404,good,35.357868333681346,-117.61664584388474,1098.68
4405,good,35.35777094013325,-117.61666666995478,1099.35
4406,good,35.35768437555638,-117.616697322882,1099.57
4407,good,35.35759781097952,-117.61672797580923,1099.57
4408,good,35.35751124640265,-117.61675862873645,1099.63
4409,good,35.35742468182578,-117.61678928166367,1099.7
4410,good,35.357329460791235,-117.61682299988362,1099.31
4411,good,35.357242896214366,-117.61685365281085,1098.7
4412,good,35.357156331637505,-117.61688430573807,1098.06
4413,good,35.357069767060636,-117.61691495866529,1097.79
4414,good,35.35698320248377,-117.61694561159251,1097.88
4415,good,35.35688968699517,-117.61698508186743,1097.68
4416,good,35.356807102914345,-117.61702915925389,1097.59
4417,good,35.35672451883353,-117.61707323664035,1097.57
4418,good,35.35664193475271,-117.61711731402681,1097.35
4419,good,35.35655935067189,-117.61716139141328,1097.33
4420,good,35.356468508182985,-117.61720987653838,1097.12
4421,good,35.35638592410217,-117.61725395392484,1097.27
4422,good,35.35630334002135,-117.61729803131131,1097.27
4423,good,35.35622075594053,-117.61734210869777,1097.4
4424,good,35.356129913451625,-117.61739059382288,1097.19
4425,good,35.356047318147894,-117.6174346396552,1097.22
4426,good,35.35596457219657,-117.61747826192973,1096.82
4427,good,35.355881826245245,-117.61752188420425,1096.75
4428,good,35.35579908029393,-117.61756550647878,1096.36
4429,good,35.35570805974747,-117.61761349098076,1096.43
4430,good,35.355625313796146,-117.61765711325528,1096.02
4431,good,35.35554256784483,-117.6177007355298,1096.14
4432,good,35.355459821893504,-117.61774435780433,1095.73
4433,good,35.35537707594218,-117.61778798007884,1096.13
4434,good,35.35528605539573,-117.61783596458082,1095.71
4435,good,35.35520324261789,-117.61787939637267,1095.51
4436,good,35.35512029631115,-117.61792244755301,1095.11
4437,good,35.355037350004416,-117.61796549873335,1094.96
4438,good,35.354954403697676,-117.6180085499137,1094.58
4439,good,35.35486316276026,-117.61805590621208,1094.57
4440,good,35.35478021645352,-117.61809895739242,1094.26
4441,good,35.35469727014679,-117.61814200857275,1094.08
4442,good,35.354614323840046,-117.61818505975309,1094.08
4443,good,35.35452308290263,-117.61823241605147,1093.87
4444,good,35.3544401365959,-117.61827546723181,1093.83
4445,good,35.354355713769294,-117.6183138421937,1093.83
4446,good,35.35427055346667,-117.61834988152904,1093.64
4447,good,35.35418539316404,-117.61838592086437,1093.36
4448,good,35.35409171683115,-117.61842556413325,1093.04
4449,good,35.35400655652852,-117.61846160346857,1092.77
4450,good,35.35392139622589,-117.61849764280392,1092.25
4451,good,35.35383623592326,-117.61853368213924,1091.78
4452,good,35.353751075620636,-117.61856972147459,1091.57
4453,good,35.35365739928774,-117.61860936474345,1091.3
4454,good,35.35357111765371,-117.61864083019289,1091.07
4455,good,35.35348373786934,-117.6186678163115,1090.77
4456,good,35.35339635808498,-117.61869480243013,1090.46
4457,good,35.35330897830061,-117.61872178854875,1090.33
4458,good,35.35321286053781,-117.61875147327923,1090.01
4459,good,35.35312548075345,-117.61877845939786,1089.78
4460,good,35.35303810096908,-117.61880544551649,1089.58
4461,good,35.35295072118472,-117.61883243163511,1089.33
4462,good,35.35286334140035,-117.61885941775373,1089.28
4463,good,35.35276722363755,-117.61888910248422,1089.27
4464,good,35.35267947992998,-117.61891425478812,1089.0
4465,good,35.35259166977592,-117.61893907226714,1088.75
4466,good,35.35250385962186,-117.61896388974614,1088.75
4467,good,35.352407268452396,-117.61899118897306,1088.45
4468,good,35.35231945829833,-117.61901600645206,1088.45
4469,good,35.35223164814427,-117.61904082393106,1088.15
4470,good,35.35214383799021,-117.61906564141007,1087.85
4471,good,35.35205602783615,-117.61909045888908,1087.71
4472,good,35.35195943666668,-117.61911775811599,1087.29
4473,good,35.351871575167515,-117.61914230232378,1086.95
4474,good,35.35178368436598,-117.61916669057717,1086.47
4475,good,35.35169579356444,-117.61919107883057,1085.95
4476,good,35.3516079027629,-117.61921546708396,1085.33
4477,good,35.35151122288121,-117.6192422941627,1084.85
4478,good,35.35142333207967,-117.6192666824161,1084.26
4479,good,35.35133544127813,-117.6192910706695,1083.74
4480,good,35.35124755047659,-117.6193154589229,1082.82
4481,good,35.351159659675055,-117.61933984717629,1082.33
4482,good,35.35106304102028,-117.61936699387164,1082.42
4483,good,35.35097540148073,-117.6193926937621,1082.24
4484,bad,,,
4485,bad,,,
4486,bad,,,
4487,bad,,,
4488,bad,,,
4489,good,35.35088776194117,-117.61941839365257,1082.04
4490,good,35.350800122401616,-117.61944409354304,1081.84
4491,good,35.35070371890811,-117.61947236342255,1082.09
4492,good,35.35061607936855,-117.61949806331302,1082.0
4493,good,35.350528439829,-117.61952376320349,1081.92
4494,good,35.35044080028944,-117.61954946309395,1082.22
4495,good,35.35035316074988,-117.61957516298442,1082.08
4496,good,35.350256757256375,-117.61960343286394,1081.86
4497,good,35.350169315973496,-117.61963007737735,1081.73
4498,good,35.350082346444836,-117.61965896963271,1081.09
4499,good,35.349995376916176,-117.61968786188808,1080.5
4500,good,35.34990840738751,-117.61971675414345,1080.5
4501,good,35.34981274090599,-117.61974853562435,1079.48
4502,good,35.34972577137732,-117.61977742787973,1079.48
4503,good,35.34963880184866,-117.6198063201351,1079.18
4504,good,35.34955183232,-117.61983521239047,1079.21
4505,good,35.34946486279134,-117.61986410464584,1079.09
4506,good,35.349369196309816,-117.61989588612674,1078.9
4507,good,35.34928234670764,-117.61992524323351,1079.12
4508,good,35.34919750458953,-117.61996238162186,1079.03
4509,good,35.34911266247142,-117.61999952001021,1078.64
4510,good,35.349027820353314,-117.62003665839856,1078.42
4511,good,35.34893449402339,-117.62007751062575,1078.07
4512,good,35.34884965190528,-117.6201146490141,1078.03
4513,good,35.34876480978717,-117.62015178740245,1077.57
4514,good,35.348679967669064,-117.6201889257908,1077.49
4515,good,35.348586641339146,-117.62022977801799,1077.2
4516,good,35.34850179922103,-117.62026691640634,1076.89
4517,good,35.34841695710293,-117.62030405479469,1077.05
4518,good,35.348332114984814,-117.62034119318304,1076.74
4519,good,35.34824727286671,-117.62037833157139,1077.25
4520,good,35.34815394653678,-117.62041918379857,1076.95
4521,good,35.34806910441868,-117.62045632218693,1076.58
4522,good,35.347984262300564,-117.62049346057528,1076.78
4523,good,35.34789942018246,-117.62053059896363,1076.31
4524,good,35.347814578064344,-117.62056773735198,1076.34
4525,good,35.34772125173443,-117.62060858957916,1076.13
4526,good,35.347633788627746,-117.62063515062229,1075.74
4527,good,35.34754630458676,-117.62066162718226,1076.05
4528,good,35.34745882054577,-117.62068810374222,1075.75
4529,good,35.34737133650478,-117.6207145803022,1075.53
4530,good,35.3472751040597,-117.62074370451816,1075.62
4531,good,35.34718762001871,-117.62077018107813,1075.49
4532,good,35.34710013597772,-117.62079665763811,1075.34
4533,good,35.34701265193673,-117.62082313419808,1075.25
4534,good,35.34691641949164,-117.62085225841403,1075.44
4535,good,35.34682893545065,-117.62087873497401,1075.39
4536,good,35.34674155765943,-117.62090570050266,1075.29
4537,good,35.3466548204703,-117.62093561412611,1075.54
4538,good,35.34656808328117,-117.62096552774956,1075.5
4539,good,35.346472672373125,-117.62099843273535,1075.45
4540,good,35.346385935183996,-117.6210283463588,1075.62
4541,good,35.34629919799487,-117.62105825998225,1075.62
4542,good,35.34621246080574,-117.6210881736057,1075.52
4543,good,35.34612572361661,-117.62111808722915,1075.68
4544,good,35.346030312708564,-117.62115099221495,1075.5
4545,good,35.345943575519435,-117.6211809058384,1075.31
4546,good,35.345856838330306,-117.62121081946185,1075.53
4547,good,35.34576868271141,-117.62122987040976,1075.35
4548,good,35.34567862390765,-117.62123434631131,1075.24
4549,good,35.34557955922352,-117.62123926980303,1075.14
4550,good,35.34548950041977,-117.62124374570458,1075.14
4551,good,35.34539944161601,-117.62124822160614,1075.2
4552,good,35.34530938281225,-117.62125269750769,1075.32
4553,good,35.345210318128125,-117.62125762099939,1075.41
4554,good,35.34512025932437,-117.62126209690095,1075.52
4555,good,35.34503020052061,-117.6212665728025,1075.55
4556,good,35.344940141716854,-117.62127104870406,1075.54
4557,good,35.3448500829131,-117.62127552460561,1075.56
4558,good,35.344751361268656,-117.62127377370935,1075.65
4559,good,35.34466246671902,-117.62125559717757,1075.68
4560,good,35.34457357216939,-117.62123742064578,1075.76
4561,good,35.344484677619754,-117.621219244114,1075.79
4562,good,35.34439578307013,-117.62120106758222,1075.4
4563,good,35.344297999065525,-117.62118107339727,1075.46
4564,good,35.34420910451589,-117.62116289686548,1075.52
4565,good,35.34412020996626,-117.6211447203337,1075.55
4566,good,35.34403131541663,-117.62112654380192,1075.56
4567,good,35.343942420866995,-117.62110836727014,1075.14
4568,good,35.3438446368624,-117.62108837308517,1075.09
4569,good,35.34375574442018,-117.6210701812717,1075.04
4570,good,35.34366685406793,-117.62105197430307,1075.06
4571,good,35.34357796371568,-117.62103376733444,1075.13
4572,good,35.343489073363436,-117.6210155603658,1074.87
4573,good,35.34339129397596,-117.6209955327003,1074.96
4574,good,35.34330240362371,-117.62097732573169,1075.09
4575,good,35.34321351327146,-117.62095911876305,1075.09
4576,good,35.34312462291921,-117.62094091179442,1075.1
4577,good,35.34302684353174,-117.62092088412892,1074.78
4578,good,35.34293795317949,-117.62090267716029,1074.75
4579,good,35.34284906282724,-117.62088447019167,1074.69
4580,good,35.34276003142422,-117.62086733462094,1074.53
4581,good,35.342670942240076,-117.62085063794596,1074.26
4582,good,35.342572944137515,-117.6208322716035,1073.72
4583,good,35.34248385495337,-117.62081557492853,1073.23
4584,good,35.34239476576922,-117.62079887825355,1072.89
4585,good,35.34230567658508,-117.62078218157858,1072.67
4586,good,35.34221658740093,-117.62076548490361,1072.55
4587,good,35.342118589298366,-117.62074711856114,1072.36
4588,good,35.34202950011422,-117.62073042188617,1071.75
4589,good,35.34194041093007,-117.62071372521119,1071.62
4590,good,35.34185132174593,-117.62069702853623,1071.42
4591,good,35.34176232650394,-117.62067960312024,1071.42
4592,good,35.34166444111027,-117.62066036245689,1071.11
4593,good,35.341575454388746,-117.62064287094476,1070.72
4594,good,35.341486467667224,-117.62062537943262,1070.51
4595,good,35.3413974809457,-117.62060788792049,1070.42
4596,good,35.34129959555203,-117.62058864725714,1070.31
4597,good,35.34121060883051,-117.62057115574501,1070.16
4598,good,35.34112162210899,-117.62055366423287,1069.73
4599,good,35.34103263538747,-117.62053617272075,1069.64
